cliente_id,tipo_documento,numero_documento,nombres,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,estado_civil,nivel_educacion,ocupacion,sector_economico,ciudad_residencia,departamento_residencia,region_residencia,ingresos_mensuales,egresos_mensuales,patrimonio_estimado,score_crediticio,segmento_cliente,canal_captacion,antiguedad_cliente_meses,fecha_registro,sucursal_id,estado_cliente
3618,DNI,49325164,Enrique,Herrera,Quispe,1974/02/26,50,M,Divorciado,Universitario,Empleado Privado,Tecnología,Chiclayo,Lambayeque,Norte,2727.05,1742.49,64662.95,479,Regular,Digital,105,2016-05-03,13,Activo
3619,DNI,58798066,María, González,ConDorI,28-02-1992,32,F,Casado,Técnico,Empleado Público,Agricultura,Pisco,Ica,Sur,,616.66,28148.93,508,Regular,Digital,129,29-04-2014,20,Bloqueado
3620,DNI,95365,Ana,Morales,ChÁvEz,1998/06/03,26,F,Viudo,Técnico,Independiente,Manufactura,Arequipa,Arequipa,Sur,4112.08,2125.32,180120.11,437,Regular,Digital,7,2020/07/08,7,Activo
3621,DNI,25336028,Alejandro,Huanca,Medina,1984/12/05,40,M,Conviviente,Universitario,Estudiante,Tecnología,Huancayo,Junín,Centro,850.0,581.74,40773.27,481,Regular,Digital,69,2019/04/24,18,Activo
3622,DNI,42853574,Paola,Cusi,Huanca,1986-10-01,38,F,Divorciado,Técnico,,Comercio,Trujillo,La Libertad,Norte,995.94,567.67,21975.06,559,regular,Campaña Institucional,106,2016-03-22,10,Inactivo
3623,DNI,17696667,Diego,Cruz,Castillo,1980/03/12,44,M,Casado,Secundaria,Independiente,Educación,El Tambo,Junín,Centro,1357.32,656.27,21772.1,449,Regular,Referido,131,28/03/2014,19,Activo
3624,DNI,27313,Manuel,Romero,Herrera,1975/03/26,49,M,Casado,Universitario,Empleado Privado,Transporte,Chimbote,Ancash,Centro,5741.68,3646.63,321367.46,520,Regular,Campaña Institucional,99,2016/11/01,21,Bloqueado
3625,CE,21199064,Valeria, choque ,Castillo,1974-05-18,50,F,Soltero,Universitario,Independiente,Finanzas,Lima,Lima,Lima y Callao,3790.09,1608.98,103951.0,580,Regular,Referido,64,2019/09/21,5,Activo
3626,DNI,31827369,Sofía,Ortiz,Quispe,2004-02-03,20,F,Divorciado,Universitario,Estudiante,Construcción,Iquitos,Loreto,Oriente,850.0,400.98,33048.78,505,Regular,Agencia,12,2023-12-10,22,Activo
3627,DNI,80283927,  SILVIA,Mamani,Quispe,26/11/1999,25,F,Conviviente,Universitario,Independiente,Salud,El Tambo,Junín,Centro,1092.97,598.72,31165.18,412,Regular,Digital,71,17-02-2019,19,Activo
3628,DNI,79916716,Paola,Condori,castro,21/03/1991,33,F,Soltero,Técnico,Empleado Privado,Comercio,Trujillo,La Libertad,Norte,,923.33,85442.36,487,Regular,Agencia,89,2017/09/06,10,Activo
3629,DNI,12710538,Rosa,Sánchez,Rodríguez,1972/01/18,52,F,Casado,Técnico,Empleado Público,Finanzas,Cayma,Arequipa,Sur,3498.33,2277.35,91249.33,478,Regular,Referido,127,2014/07/11,6,Activo
3630,DNI,68476259,Rocío,Gutiérrez,Sánchez,1993-07-15,31,F,Casado,Técnico,Estudiante,Manufactura,Iquitos,Loreto,Oriente,1017.79,512.74,39514.2,504,Regular,Agencia,176,2010-07-02,22,Bloqueado
3631,DNI,78641189,Carmen,Quispe,Condori,1982-03-26,42,F,Casado,tecnico,,Salud,Iquitos,Loreto,Oriente,3608.89,1938.82,44743.1,488,Regular,Agencia,166,2011/05/09,22,Activo
3632,DNI,98716855,Alejandro,Rojas,Condori,1976/09/06,48,M,SOLTERO,Postgrado,Empleado Público,Servicios,Yanahuara,Arequipa,Sur,1928.53,1327.72,56831.59,1200,Regular,Agencia,143,29-03-2013,8,Activo
3633,DNI,29151639,Luis,  CasTilLo,Ramírez,2001-04-07,23,M,Conviviente,Universitario,Empleado Privado,Transporte,Arequipa,Arequipa,Sur,1728.8,993.06,13903.48,420,Regular,Agencia,104,2016-05-27,7,Activo
3634,DNI,79115987,Diana,Apaza,Laime,1987-12-03,37,Femenino,Soltero,técnico,Empleado Privado,Tecnología,Pisco,Ica,Sur,1724.37,657.7,98431.36,449,Regular,Referido,133,2014/01/01,20,Activo
3635,DNI,13997968,Ana,Álvarez,Mamani,2001/08/08,23,F,Casado,Universitario,Empleado Privado,Finanzas,Yanahuara,Arequipa,Sur,3208.07,2180.33,44900.71,456,Regular,Digital,152,2012/06/21,8,Activo
3636,DNI,35637108,Diego,Ramírez,Ramos,2003/01/16,21,M,Casado,Postgrado,Independiente,Salud,Cajamarca,Cajamarca,Norte,1093.17,657.53,20779.34,472,Regular,Agencia,120,24/01/2015,24,Activo
3637,CE,77218716,Carmen,Díaz,García,1989/04/12,35,F,Casado,Técnico,Empleado Privado,Otro,Chiclayo,Lambayeque,Norte,1903.65,900.94,22860.97,472,Regular,Referido,59,15/02/2020,12,Activo
3638,DNI,23469297, Gabriela,Condori,Cruz,1978/03/28,46,F,Conviviente,Universitario,Independiente,Manufactura,Los Olivos,Lima,Lima y Callao,879.1,532.17,28587.84,521,Regular,Digital,56,2020/05/15,4,Activo
3639,DNI,11297974,Eduardo,Huanca,Torres,1992-12-09,32,M,Viudo,Técnico,Empresario,Salud,Yanahuara,Arequipa,Sur,5244.58,3399.58,54932.39,496,premium,Referido,166,18-04-2011,8,Activo
3640,DNI,37883130,Víctor,Álvarez,Medina,24/01/1989,35,M,Viudo,técnico,Empleado Privado,Salud,Cayma,Arequipa,Sur,1616.74,1096.64,25547.34,460,regular,Agencia,52,15-12-2019,6,Activo
3641,DNI,45482739,Rocío,Álvarez,Choque,1963/04/03,61,F,Casado,Universitario,Empleado Privado,Otro,Huancayo,Junín,Centro,1649.34,1138.94,32419.28,606,Regular,Referido,50,29/10/2020,18,Activo
3642,DNI,29245909,Óscar,Apaza,Mamani,1986-01-19,38,M,Soltero,Secundaria,Empleado Privado,Transporte,Cayma,Arequipa,Sur,2811.3,1531.7,133473.26,422,Regular,Telemarketing,159,2011-11-27,6,Activo
3643,DNI,12402381,Jorge,Castillo,Flores,1992-07-01,32,M,Soltero,Universitario,Empresario,Agricultura,Chiclayo,Lambayeque ,Norte,3920.45,2384.41,133458.66,438,Regular,Digital,166,2011/04/28,12,Activo
3644,Pasaporte,809634893,Alejandra,Morales,Pérez,16/09/1985,39,F,Casado,Técnico,Empleado Privado,Agricultura,Víctor Larco Herrera,La Libertad,Norte,2271.03,1345.03,36368.34,584,Regular,Agencia,107,2016/02/23,11,Activo
3645,DNI,87457364,Diego,García,Pérez,1996/02/03,28,M,Soltero,Universitario,Empleado Público,Tecnología,Arequipa,Arequipa,Sur,1965.39,1043.53,100668.82,499,Regular,Digital,147,2012-11-11,7,Activo
3646,CE,79636690,Luis,Rodríguez,Pérez,1995-02-06,29,mas,Conviviente,Secundaria,Empleado Privado,Servicios,Cajamarca,Cajamarca,Norte,3619.98,1407.21,38039.58,448,Regular,Agencia,173,2010-09-23,24,Bloqueado
3647,DNI,2981352,Sandra,Gómez,Apaza,14-10-2004,20,F,Casado,Técnico,Empleado Privado,Tecnología,Chiclayo,Lambayeque,Norte,3301.37,2000.3,49325.84,395,regular ,Digital,92,2017-06-06,12,Activo
3648,DNI,59886000,Héctor,Huanca,Choque,1995-06-07,29,M,Soltero,Técnico,Empleado Público,Educación,Santiago de Surco,Lima,Lima y Callao,2504.82,1262.31,46168.04,469,Regular,Telemarketing,41,18-01-2021,2,Activo
3649,DNI,70191650,Diana,Ramos,Sánchez,1971/02/19,53,F,Casado,Universitario,Empleado Privado,Otro,Cajamarca,Cajamarca,Norte,5651.15,2973.64,150735.65,475,Regular,Agencia,55,2020/06/02,24,Activo
3650,DNI,12967642,Miguel,Jiménez,Ramírez,1973-05-29,51,M,soltero,Universitario,Estudiante,Transporte,Tarapoto,San Martín,Oriente,850.0,331.79,35781.39,621,Regular,,124,17-10-2014,23,Activo
3651,DNI,58807612,Óscar,Flores,Ramírez,1991-08-09,33,M,Casado,Secundaria,Empleado Público,Salud,Los Olivos,Lima,Lima y Callao,2964.03,1855.92,46986.99,541,Regular,Agencia,172,2010-11-08,4,Activo
3652,DNI,92814802,Claudia,Medina,Rojas,1979-11-20,45,F,Soltero ,Postgrado,Empleado Privado,Tecnología,Lima,Lima,Lima y Callao,2083.26,1257.98,29137.19,483,Regular,Agencia,56,2020-04-30,5,Activo
3653,DNI,42883351,Alejandra,Ortiz,quispe,2004/08/06,20,F,Soltero,Universitario,Independiente,Construcción,Trujillo,La Libertad,Norte,2273.92,953.52,33233.24,473,Regular,Digital,5,2023-03-10,10,Activo
3654,DNI,32111947,Enrique,Herrera,Rivera,19/04/1981,43,Masculino,Soltero,Universitario,Empleado Público,Servicios,Trujillo,La Libertad,Norte,850.0,547.77,16518.04,436,Regular,Digital,108,23/01/2016,10,Activo
3655,DNI,7623785, FaBiOlA ,Medina,Cruz,17-02-1991,33,F,Casado,Técnico,Estudiante,Construcción,San Juan de Lurigancho,Lima,Lima y Callao,850.0,517.03,32918.47,487,Regular,Agencia,175,2010-07-27,1,Inactivo
3656,DNI,32673958,José,Huanca,Ramos,1985-09-17,39,M,Casado,Universitario,Estudiante,Construcción,Lima,Lima,Lima y Callao,850.0,364.69,11392.28,423,Regular,Digital,8,2024/04/09,5,Activo
3657,DNI,28233177,Cecilia,Gutiérrez,Torres,1975-11-10,49,fem,Casado,Técnico,Empleado Público,Agricultura,Piura,Piura,Norte,2686.67,-1234.32,68664.69,539,Regular,Referido,130,2014-04-08,14,Activo
3658,DNI,95878066,Claudia,Reyes,Vargas,16/01/1985,39,F,Casado,,Independiente,Comercio,Víctor Larco Herrera,La Libertad,Norte,8209.27,4156.42,102738.24,522,Regular,Digital,168,16/02/2011,11,Activo
3659,DNI,38841017,Silvia,Jiménez,Rodríguez,1994/05/06,30,F,Casado,Técnico,Empleado Público,Comercio,Huancayo,Junín,Centro,2118.58,1443.77,63130.48,530,Regular,Telemarketing,101,22-08-2016,18,Activo
3660,DNI,55578179,Daniela,Álvarez,Álvarez,13/12/1990,34,F,Soltero,Técnico,Empleado Privado,Construcción,Arequipa,Arequipa,Sur,4612.86,2382.46,80259.97,501,Regular,Referido,174,30-08-2010,7,Activo
3661,CE,619042446,Adriana,Álvarez,Quispe,2004-07-31,20,fem,Soltero,Postgrado,Empleado Público,Agricultura,Arequipa,Arequipa,Sur,1982.34,788.0,31336.71,451,Regular,Referido,120,2015-02-11,7,Activo
3662,DNI,4831821,Ángela,Huanca,Gutiérrez,1976/03/23,48,F,Conviviente,Universitario,Empleado Público,Servicios,Chiclayo,LaMbAyEqUe ,Norte,3218.36,1769.17,127044.83,529,Regular,Agencia,141,26/05/2013,12,Inactivo
3663,DNI,88247922, José,Sánchez,Choque,1963/06/06,61,M,Soltero,Universitario,Independiente,Tecnología,La Esperanza,La Libertad,Norte,2354.0,1215.55,49851.83,549,Regular,Referido,6,2020/09/13,9,Activo
3664,DNI,8553277, DiAnA ,Pérez,Romero,1973-03-27,51,F,Casado,Técnico,Empleado Privado,Transporte,Arequipa,Arequipa,Sur,,1269.51,115480.63,545,Regular,Agencia,174,2010-08-29,7,Activo
3665,DNI,76659053,Sandra,Quispe,Pérez,1990-04-10,36,F,Soltero,Universitario,Empleado Privado,Salud,Chiclayo,Lambayeque,Norte,2166.1,1291.76,128728.38,403,Regular,Agencia,37,2020/12/04,13,Activo
3666,DNI,62321791,Luis,López,Sánchez,23-02-1980,44,M,Soltero,Postgrado,Independiente,Comercio,Chiclayo,Lambayeque,Norte,2972.63,1671.44,62648.67,556,Regular,Agencia,90,2017/08/02,12,Activo
3667,DNI,20294554,Fernando,Jiménez,Mamani,1973/12/06,51,M,Casado,Universitario,Empleado Público,Construcción,Pisco,Ica,Sur,2011.28,1084.97,114187.96,455,Regular,Digital,121,2014/12/30,20,Activo
3668,DNI,26944655,Alejandro,Reyes,Ortiz,1977/11/22,47,M,Soltero,,Independiente,Salud,Huancayo,Junín,Centro,5266.89,-2613.82,177639.97,542,Premium ,Agencia,158,2011/12/28,18,Activo
3669,DNI,37682874,Isabel  ,Flores,Díaz,1969-04-10,55,F,Conviviente,Postgrado,Independiente,Construcción,La Esperanza, La Libertad ,Norte,2208.56,1075.03,56862.15,481,Regular,Digital,111,2015-11-07,9,Activo
3670,Pasaporte,849947662,Sandra,Mamani,Morales,1991-07-04,33,F,Casado,Universitario,Independiente,Construcción,Miraflores,Lima,Lima y Callao,2089.63,872.4,110345.13,469,Regular,Agencia,90,2017-07-25,3,Activo
3671,DNI,36143269,Héctor,Flores,Gómez,1980/11/15,44,M,Divorciado,Técnico,Empresario,Salud,Yanahuara,Arequipa,Sur,5388.1,2751.9,294888.59,509,Regular,Telemarketing,58,2020-03-12,8,Activo
3672,DNI,22954703,Adriana  ,Flores,  Chávez,1992/12/12,32,F,Soltero,Universitario,Independiente,Finanzas,La Esperanza,La Libertad,Norte,4166.54,2495.4,164042.09,480,Regular,Digital,161,16-09-2011,9,Activo
3673,DNI,82174494,Carmen,Gómez,Rojas,1985-01-20,39,F,Casado,Universitario,Empleado Privado,Educación,Cayma,Arequipa,Sur,1915.6,-1238.88,109601.1,409,Regular,Digital,142,2013/04/09,6,Inactivo
3674,DNI,29271822,Miguel,Sánchez,Ramírez,20-11-1967,57,M,Conviviente,UNIVERSITARIO,Independiente,Comercio,Cajamarca,Cajamarca,Norte,,1537.2,123459.35,423,Regular,Digital,8,2023/09/03,24,Activo
3675,DNI,22471411,Diego,Jiménez,Rodríguez,1973-05-09,51,M,Casado,Técnico,Empleado Público,Finanzas,La Esperanza,La Libertad,Norte,3259.86,2276.16,154354.8,529,Regular,Digital,104,21/05/2016,9,Activo
3676,DNI,76969391,Valeria,Martínez,Rojas,1963-05-06,61,F,Soltero,Universitario,Empresario,Otro,Tarapoto,San Martín,Oriente,,3031.74,179133.6,467,Regular,Referido,29,2022/02/17,23,Activo
3677,DNI,45047442,Sandra,Quispe,Díaz,1978-03-28,46,F,Viudo,Universitario,Empleado Privado,Manufactura,Cusco,Cusco,Sur,3316.91,1746.32,154286.39,462,Regular,Digital,77,2018/09/01,16,Inactivo
3678,DNI,6183554,Claudia,García,García,1976/05/07,48,F,Casado,Técnico,,Finanzas,Víctor Larco Herrera,La Libertad,Norte,1293.5,764.45,38450.98,549,Regular,Referido,174,29/08/2010,11,Activo
3679,DNI,45702789,María,Mamani,Rivera,1993-09-07,31,F,Soltero,Universitario,Empresario,Construcción,Los Olivos,Lima,Lima y Callao,2911.75,1440.85,74026.69,486,Regular,Campaña Institucional,14,2023/10/24,4,Activo
3680,DNI,8461759,Roberto,Apaza,Apaza,27-03-1977,47,M,Conviviente,técnico,Estudiante,Transporte,Huancayo, JunÍn ,Centro,850.0,373.97,19212.9,451,Regular,Digital,4,19/11/2022,18,Activo
3681,DNI,81889667,Adriana,Romero ,Condori,1989-04-11,35,F,Conviviente,Secundaria,Empresario,Salud,Huancayo,Junín,Centro,2752.25,1505.67,67853.12,485,Regular,Agencia,168,21/02/2011,18,Inactivo
3682,DNI,57916339,Carlos,Condori,Pérez,1970/08/08,54,M,Conviviente,Universitario,Empleado Público,Tecnología,Huancayo,Junín,Centro,2298.0,1551.67,108483.22,572,Regular,Agencia,15,2021-07-06,18,Activo
3683,DNI,38650306,Pablo,Rivera,Gutiérrez,1965-01-17,59,M,Casado,Postgrado,Empleado Privado,Educación,Los Olivos,Lima,Lima y Callao,2396.16,927.1,131250.31,503,Regular,Referido,24,19/02/2020,4,Activo
3684,DNI,66632258,Valeria,Sánchez,Choque,1956-09-07,68,F,Soltero,Técnico,Independiente,Construcción,Miraflores,Lima,Lima y Callao,7671.92,3240.67,271109.17,433,Regular,Telemarketing,79,17-06-2018,3,Activo
3685,DNI,24986794,Diego,Ortiz,Jiménez,1978/12/14,46,M,Soltero,Secundaria,Pensionista,Otro,El Tambo,Junín,Centro,1079.84,689.26,59211.8,536,Regular,Digital,91,2017-07-06,19,Bloqueado
3686,DNI,97291402,Paola,Mamani,Jiménez,1991/11/09,33,F,Casado,Técnico,Empleado Privado,Tecnología,Iquitos,Loreto,Oriente,1744.23,1021.97,74208.62,435,Regular,Agencia,125,2014-09-18,22,Activo
3687,DNI,54079137,Silvia,Morales,Vargas,1989/07/25,35,F,Conviviente,Secundaria,Independiente,Salud,Piura, piura ,Norte,3907.79,2589.49,163416.95,415,Regular,Digital,109,2015/12/29,14,Activo
3688,DNI,78321684,Claudia,Rivera,Romero,1990/02/10,34,F ,Soltero,Universitario,Estudiante,Educación,Piura,Piura,Norte,850.0,368.38,17141.33,528,Regular,Agencia,106,2016-04-12,14,Activo
3689,DNI,94020712,Sandra,Díaz,Rivera,1968-01-14,57,F,Casado,Universitario,Empleado Público,Salud,Sullana,PiUrA,Norte,2061.71,1291.51,95390.15,513,Regular,Campaña Institucional,28,2022/03/11,15,Activo
3690,DNI,92726575, JoSé ,Ortiz,Medina,1977-12-22,47,M,Divorciado,Universitario,Empleado Público,Construcción,Huancayo,Junín,Centro,3949.96,2546.41,184213.25,540,Regular,Digital,36,21-12-2021,18,Activo
3691,DNI,84851116,Paola,Castro,Huanca,1991/09/10,33,F,Soltero,Universitario,Empleado Privado,Tecnología,Cayma,Arequipa,Sur,,687.16,19519.26,410,Regular,Agencia,146,2012-12-28,6,Inactivo
3692,DNI,83252448,Rosa,Castro, CháVez ,1982-03-05,42,F,Conviviente,Universitario,Empleado Privado,Manufactura,Lima,Lima,Lima y Callao,2052.52,895.7,119454.2,497,Regular,Campaña Institucional,114,2015-07-26,5,Activo
3693,DNI,20124844,Iván,Ramírez,Pérez,14-07-1989,35,M,Soltero,Secundaria,Independiente,Otro,Piura,Piura,Norte,1052.89,702.12,46516.99,409,Regular,Agencia,125,2014/09/05,14,Activo
3694,DNI,99372699,Sandra, MEDINA ,González,17/04/1964,60,F,Casado,Postgrado,Independiente,Finanzas,Miraflores,Lima,Lima y Callao,4937.49,2649.03,179519.08,615,Regular,Referido,81,2018-05-03,3,Inactivo
3695,DNI,82764233,Lucía,García,Castillo,1976/04/20,48,F,Casado,Técnico,Empleado Privado,Comercio,Wanchaq,Cusco,Sur,2401.73,1498.88,80571.39,569,Regular,Telemarketing,94,2017-03-27,17,Activo
3696,DNI,5673380,LUCÍA,Rodríguez,García,31-03-1983,41,F,Casado,Técnico,Empresario,Transporte,Cusco,Cusco,Sur,6498.9,3757.3,98224.77,512,Regular,Digital,163,26/07/2011,16,Activo
3697,DNI,45574044,David,Díaz,Chávez,28-09-2004,20,M,Casado,Secundaria,Empleado Privado,Servicios,Piura,Piura,Norte,5295.08,2626.4,135839.06,487,Premium,Agencia,124,23-10-2014,14,Activo
3698,Pasaporte,865673856,Paola,Laime,López,1979/04/16,45,F,Conviviente,tecnico,Empleado Público,Otro,Huancayo,Junín,Centro,2105.38,1187.52,115655.98,520,Regular,Campaña Institucional,10,27/02/2024,18,Activo
3699,DNI,15963604,Rosa,Ramírez,Vargas,1990/09/08,34,F,soltero,Universitario,Independiente,Agricultura,Arequipa,Arequipa,Sur,3373.05,2311.66,86976.44,405,Regular,Campaña Institucional,48,24-12-2020,7,Activo
3700,DNI,38960105,Diego,Pérez,Ramos,1980/03/26,44,M,Soltero,Secundaria,Empleado Privado,Salud,Yanahuara,Arequipa,Sur,3828.82,2449.24,56786.55,482,Regular,Referido,20,22-07-2022,8,Activo
3701,DNI,63225032,Diana,Vargas,Apaza,1978-02-04,46,F,Casado,Técnico,Empleado Público,Educación,Tarapoto,San Martín,Oriente,1462.36,750.13,77632.3,458,Regular,Digital,170,2011-01-05,23,Activo
3702,DNI,47778426,Paola,Cruz,Ramírez,1980-11-08,44,F,Soltero,Técnico,Empresario,Tecnología,Miraflores,Lima,Lima y Callao,8748.66,4355.09,106880.44,420,Premium,Telemarketing,132,2014/02/12,3,Activo
3703,DNI,81837260,Roberto,Martínez,González,1976-05-13,48,M,Divorciado,Universitario,Empresario,Agricultura,Miraflores,Lima,Lima y Callao,4328.68,1780.37,238190.68,510,Regular,Agencia,66,2019/07/26,3,Activo
3704,DNI,63699691,Rosa,Romero,Condori,1999/02/27,25,F,Divorciado,Universitario,Empleado Privado,Comercio,Yanahuara,Arequipa,Sur,1621.02,744.53,83980.24,513,Regular,Agencia,162,2011/08/24,8,Inactivo
3705,DNI,23164303,Valeria,Díaz,Cusi,1982-04-15,42,F,Casado,Universitario,Empleado Privado,Comercio,cusco,Cusco,Sur,2352.18,1008.0,30167.44,481,Regular,Agencia,80,2018-06-06,16,Activo
3706,DNI,4469795,Carlos,Rivera,Torres,24-02-1977,47,M,Viudo,Universitario,Empleado Privado,Finanzas,Yanahuara,Arequipa,Sur,3684.59,1471.28,64374.11,493,Regular,Agencia,143,2013/04/01,8,Activo
3707,DNI,95448634,Valeria,Ortiz,Jiménez,1969-08-02,55,F,Casado,,Empresario,Manufactura,San Juan de Lurigancho,Lima,Lima y Callao,11279.0,4888.96,129771.44,567,Regular,Agencia,141,2013/05/11,1,Activo
3708,DNI,52761988,Mónica,Rodríguez,Cusi,1982-01-17,42,F,Soltero,Técnico,Empleado Privado,Construcción,Pisco,Ica,Sur,3956.63,2688.74,41468.64,508,Regular,Telemarketing,150,2012-08-20,20,Activo
3709,DNI,48539683,Manuel,Apaza,Ortiz,1970/11/11,54,M,Soltero,Técnico,Empresario,Construcción,La Esperanza,La Libertad,Norte,10734.7,4828.28,266862.59,486,Premium,Campaña Institucional,132,2014/02/24,9,Activo
3710,DNI,56190806,César,Cruz,Huanca,1996-11-01,28,M,Soltero,Técnico,Empleado Privado,Transporte,San Juan de Lurigancho,Lima,Lima y Callao,1793.18,1223.1,55749.07,519,Regular,Digital,112,13-10-2015,1,Activo
3711,DNI,48918245,Roberto  ,Medina,Gómez,15-07-2001,23,M,Conviviente,Postgrado,Independiente,Manufactura,El Tambo,Junín,Centro,2631.75,1412.66,42305.34,479,Regular,Referido,128,2014/06/11,19,Inactivo
3712,DNI,95280707,Eduardo,Flores,Martínez,1969/12/17,55,M,Divorciado,Universitario,Independiente,Servicios,Pisco,Ica,Sur,2906.36,1995.54,130941.57,434,Regular,Digital,106,2016/03/28,20,Activo
3713,DNI,54349670,Rocío,Rivera,Flores,1994-05-18,30,F,Casado,Universitario,Independiente,Manufactura,Víctor Larco Herrera,La Libertad,Norte,926.84,413.3,26606.23,437,Regular,Digital,92,2017-05-24,11,Activo
3714,DNI,80520635,Adriana,Pérez,Flores,1985/04/24,39,F,Casado,Universitario,Empleado Privado,Agricultura,Santiago de Surco,Lima,Lima y Callao,1554.3,600.29,57720.51,562,Regular,Agencia,23,2023/02/03,2,Activo
3715,DNI,47227643,Enrique,Cusi,Laime,23-12-1998,26,M,Casado,Secundaria,Empleado Privado,Construcción,Sullana,Piura,Norte,4906.56,2004.46,252102.79,533,Regular,Agencia,46,21-03-2021,15,Activo
3716,DNI,70485959,Alejandra,Vargas,Torres,1972-03-23,52,F,Soltero,Universitario,Pensionista,Tecnología,Chimbote,Ancash,Centro,854.06,515.51,37991.09,518,Regular,Campaña Institucional,168,2011-02-23,21,Activo
3717,DNI,75411847,Mónica,Sánchez,Castro,16-03-1998,26,F,Casado,Universitario,Pensionista,Otro,Chiclayo,Lambayeque,Norte,1325.62,818.28,15670.68,457,Regular,Agencia,136,2013-10-02,13,Activo
3718,DNI,30901573,Silvia,Pérez,Rojas,1987-11-12,37,F,Divorciado,Técnico,Empleado Público,Construcción,Cayma  ,Arequipa,Sur,1244.36,504.7,61749.07,361,Regular,Agencia,180,2010/02/19,6,Activo
3719,CE,420986664,Eduardo,Reyes,Huanca,1995/08/01,29,M,Casado,Universitario,Empresario,Salud,Chiclayo,Lambayeque,Norte,10081.82,6599.21,232666.87,481,Regular,Agencia,98,2016/12/03,13,Activo
3720,DNI,74436193,Carmen,Ramos,Gutiérrez,1985-10-19,39,F,Casado,Universitario,Empleado Privado,Tecnología,Cajamarca,Cajamarca,Norte,3863.3,1664.54,30989.58,585,Regular,Referido,10,14/10/2020,24,Activo
3721,DNI,24624702,Andrés,Choque,Choque,25-03-1967,57,M,Soltero,Técnico,Independiente,Salud,Cajamarca,Cajamarca,Norte,,790.86,76735.2,401,Regular,Agencia,23,2021-10-08,24,Activo
3722,DNI,20896958,Rocío,Morales,Castro,27/03/1954,70,F,Divorciado,Secundaria,Empleado Público,Otro,Pisco,Ica,Sur,6338.88,-3324.13,83625.25,553,Regular,Agencia,155,2012-03-10,20,Activo
3723,DNI,81195236,Miguel,Gutiérrez,Herrera,1998/07/04,26,M,Soltero,Técnico,Estudiante,Salud,Arequipa,Arequipa,Sur,850.0,537.46,14284.32,454,Regular,Agencia,77,2018/08/22,7,Activo
3724,DNI,43311459,Víctor,Pérez,Flores,1984/07/12,40,M,Conviviente,Universitario,Independiente,Construcción,Chiclayo,Lambayeque,Norte,4295.58,1975.5,119140.91,506,Regular,Referido,141,2013-05-04,12,Activo
3725,DNI,16098414,Paola,Mamani,López,1997/04/12,27,F,Conviviente,Universitario,Independiente,Tecnología,La esperanza  ,La Libertad,Norte,1646.72,942.22,85152.75,500,Regular,Agencia,2,2023/07/01,9,Activo
3726,DNI,66739049,Ana,Castro,Vargas,1976/01/19,48,F,Conviviente,Técnico,Empleado Público,Construcción,Miraflores,Lima,Lima y Callao,2449.76,1042.33,34526.41,568,regular,Agencia,136,2013/10/22,3,Activo
3727,DNI,66824063,Rosa,Rojas,García,1987/06/07,37,FEMENINO,Divorciado,Universitario,Empresario,Agricultura,ChiClaYo ,Lambayeque,Norte,6143.04,4139.31,69062.24,322,Regular,Referido,142,2013/04/07,12,Inactivo
